frame_id,source_index,source_label,total_people,queue_pairs,queue_detected,roi_Check-in,roi_Central Walkway,roi_Security Area
1005,2,File: 2025-11-27 18-27-45.mp4,40,74,True,23,17,0
1006,3,File: 2025-11-27 18-27-23.mp4,3,0,False,0,3,0
1007,2,File: 2025-11-27 18-27-45.mp4,36,63,True,25,11,0
1008,3,File: 2025-11-27 18-27-23.mp4,3,0,False,0,3,0
1009,2,File: 2025-11-27 18-27-45.mp4,38,70,True,24,14,0
1010,3,File: 2025-11-27 18-27-23.mp4,3,0,False,0,3,0
1011,2,File: 2025-11-27 18-27-45.mp4,44,99,True,25,19,0
1012,3,File: 2025-11-27 18-27-23.mp4,3,0,False,0,3,0
1013,2,File: 2025-11-27 18-27-45.mp4,46,109,True,26,20,0
1014,3,File: 2025-11-27 18-27-23.mp4,5,0,False,2,3,0
1015,2,File: 2025-11-27 18-27-45.mp4,47,125,True,25,22,0
1016,3,File: 2025-11-27 18-27-23.mp4,5,0,False,2,3,0
1017,2,File: 2025-11-27 18-27-45.mp4,50,123,True,24,26,0
1018,3,File: 2025-11-27 18-27-23.mp4,5,0,False,2,3,0
1019,2,File: 2025-11-27 18-27-45.mp4,53,150,True,27,26,0
1020,3,File: 2025-11-27 18-27-23.mp4,6,1,False,3,3,0
1021,2,File: 2025-11-27 18-27-45.mp4,54,158,True,28,26,0
1022,3,File: 2025-11-27 18-27-23.mp4,7,3,False,4,3,0
1023,2,File: 2025-11-27 18-27-45.mp4,57,169,True,29,28,0
1024,3,File: 2025-11-27 18-27-23.mp4,7,3,False,4,3,0
1025,2,File: 2025-11-27 18-27-45.mp4,49,116,True,27,22,0
1026,3,File: 2025-11-27 18-27-23.mp4,3,0,False,0,3,0
1027,2,File: 2025-11-27 18-27-45.mp4,50,130,True,27,23,0
1028,3,File: 2025-11-27 18-27-23.mp4,4,0,False,1,3,0
1029,2,File: 2025-11-27 18-27-45.mp4,46,132,True,25,21,0
1030,3,File: 2025-11-27 18-27-23.mp4,4,0,False,1,3,0
1031,2,File: 2025-11-27 18-27-45.mp4,49,158,True,27,22,0
1032,3,File: 2025-11-27 18-27-23.mp4,4,0,False,2,2,0
1033,2,File: 2025-11-27 18-27-45.mp4,50,171,True,27,23,0
1034,3,File: 2025-11-27 18-27-23.mp4,6,3,False,4,2,0
1035,2,File: 2025-11-27 18-27-45.mp4,52,182,True,27,25,0
1036,3,File: 2025-11-27 18-27-23.mp4,4,1,False,2,2,0
1037,2,File: 2025-11-27 18-27-45.mp4,47,128,True,26,21,0
1038,3,File: 2025-11-27 18-27-23.mp4,7,3,False,4,3,0
1039,2,File: 2025-11-27 18-27-45.mp4,50,154,True,27,23,0
1040,3,File: 2025-11-27 18-27-23.mp4,7,3,False,4,3,0
1041,2,File: 2025-11-27 18-27-45.mp4,53,163,True,27,26,0
1042,3,File: 2025-11-27 18-27-23.mp4,5,2,False,3,2,0
1043,2,File: 2025-11-27 18-27-45.mp4,54,167,True,30,24,0
1044,3,File: 2025-11-27 18-27-23.mp4,4,1,False,2,2,0
1045,2,File: 2025-11-27 18-27-45.mp4,54,152,True,32,22,0
1046,3,File: 2025-11-27 18-27-23.mp4,5,1,False,3,2,0
1047,2,File: 2025-11-27 18-27-45.mp4,51,146,True,27,24,0
1048,3,File: 2025-11-27 18-27-23.mp4,6,1,False,4,2,0
1049,2,File: 2025-11-27 18-27-45.mp4,55,156,True,30,25,0
1050,3,File: 2025-11-27 18-27-23.mp4,6,1,False,4,2,0
1051,2,File: 2025-11-27 18-27-45.mp4,52,151,True,27,25,0
1052,3,File: 2025-11-27 18-27-23.mp4,6,1,False,4,2,0
1053,2,File: 2025-11-27 18-27-45.mp4,54,182,True,30,24,0
1054,3,File: 2025-11-27 18-27-23.mp4,7,1,False,4,3,0
1055,2,File: 2025-11-27 18-27-45.mp4,52,174,True,28,24,0
1056,3,File: 2025-11-27 18-27-23.mp4,5,1,False,3,2,0
1057,2,File: 2025-11-27 18-27-45.mp4,50,159,True,27,23,0
1058,3,File: 2025-11-27 18-27-23.mp4,6,1,False,3,3,0
1059,2,File: 2025-11-27 18-27-45.mp4,56,194,True,29,27,0
1060,3,File: 2025-11-27 18-27-23.mp4,4,1,False,3,1,0
1061,2,File: 2025-11-27 18-27-45.mp4,50,144,True,29,21,0
1062,3,File: 2025-11-27 18-27-23.mp4,4,1,False,3,1,0
1063,2,File: 2025-11-27 18-27-45.mp4,50,157,True,25,25,0
1064,3,File: 2025-11-27 18-27-23.mp4,13,9,True,8,5,0
1065,2,File: 2025-11-27 18-27-45.mp4,47,147,True,21,26,0
1066,3,File: 2025-11-27 18-27-23.mp4,15,7,True,9,6,0
1067,2,File: 2025-11-27 18-27-45.mp4,49,146,True,24,25,0
1068,3,File: 2025-11-27 18-27-23.mp4,15,10,True,7,8,0
1069,2,File: 2025-11-27 18-27-45.mp4,50,172,True,24,26,0
1070,3,File: 2025-11-27 18-27-23.mp4,14,8,True,7,7,0
1071,2,File: 2025-11-27 18-27-45.mp4,48,136,True,23,25,0
1072,3,File: 2025-11-27 18-27-23.mp4,14,8,True,7,7,0
1073,2,File: 2025-11-27 18-27-45.mp4,41,100,True,22,19,0
1074,3,File: 2025-11-27 18-27-23.mp4,12,6,True,5,7,0
1075,2,File: 2025-11-27 18-27-45.mp4,46,144,True,23,23,0
1076,3,File: 2025-11-27 18-27-23.mp4,12,6,True,5,7,0
1077,2,File: 2025-11-27 18-27-45.mp4,39,90,True,20,19,0
1078,3,File: 2025-11-27 18-27-23.mp4,12,8,True,5,7,0
1079,2,File: 2025-11-27 18-27-45.mp4,40,105,True,20,20,0
1080,3,File: 2025-11-27 18-27-23.mp4,10,6,True,4,6,0
1081,2,File: 2025-11-27 18-27-45.mp4,43,112,True,23,20,0
1082,3,File: 2025-11-27 18-27-23.mp4,9,6,True,4,5,0
1083,2,File: 2025-11-27 18-27-45.mp4,39,92,True,22,17,0
1084,3,File: 2025-11-27 18-27-23.mp4,9,5,True,4,5,0
1085,2,File: 2025-11-27 18-27-45.mp4,38,90,True,20,18,0
1086,3,File: 2025-11-27 18-27-23.mp4,10,6,True,5,5,0
1087,2,File: 2025-11-27 18-27-45.mp4,37,83,True,20,17,0
1088,3,File: 2025-11-27 18-27-23.mp4,8,4,False,4,4,0
1089,2,File: 2025-11-27 18-27-45.mp4,38,87,True,20,18,0
1090,3,File: 2025-11-27 18-27-23.mp4,9,5,True,5,4,0
1091,2,File: 2025-11-27 18-27-45.mp4,39,82,True,20,19,0
1092,3,File: 2025-11-27 18-27-23.mp4,9,4,False,5,4,0
1093,2,File: 2025-11-27 18-27-45.mp4,42,96,True,23,19,0
1094,3,File: 2025-11-27 18-27-23.mp4,8,4,False,4,4,0
1095,2,File: 2025-11-27 18-27-45.mp4,40,88,True,21,19,0
1096,3,File: 2025-11-27 18-27-23.mp4,6,4,False,3,3,0
1097,2,File: 2025-11-27 18-27-45.mp4,39,77,True,21,18,0
1098,3,File: 2025-11-27 18-27-23.mp4,4,1,False,1,3,0
1099,2,File: 2025-11-27 18-27-45.mp4,39,79,True,21,18,0
1100,3,File: 2025-11-27 18-27-23.mp4,7,1,False,1,6,0
1101,2,File: 2025-11-27 18-27-45.mp4,46,126,True,25,21,0
1102,3,File: 2025-11-27 18-27-23.mp4,8,1,False,2,6,0
1103,2,File: 2025-11-27 18-27-45.mp4,46,111,True,27,19,0
1104,3,File: 2025-11-27 18-27-23.mp4,7,0,False,2,5,0
1105,2,File: 2025-11-27 18-27-45.mp4,49,128,True,29,20,0
1106,3,File: 2025-11-27 18-27-23.mp4,7,1,False,2,5,0
1107,2,File: 2025-11-27 18-27-45.mp4,49,150,True,25,24,0
1108,3,File: 2025-11-27 18-27-23.mp4,7,1,False,2,5,0
1109,2,File: 2025-11-27 18-27-45.mp4,48,163,True,23,25,0
1110,3,File: 2025-11-27 18-27-23.mp4,8,2,False,3,5,0
1111,2,File: 2025-11-27 18-27-45.mp4,48,156,True,25,23,0
1112,3,File: 2025-11-27 18-27-23.mp4,10,4,False,4,6,0
1113,2,File: 2025-11-27 18-27-45.mp4,45,127,True,26,19,0
1114,3,File: 2025-11-27 18-27-23.mp4,9,3,False,3,6,0
1115,2,File: 2025-11-27 18-27-45.mp4,41,104,True,24,17,0
1116,3,File: 2025-11-27 18-27-23.mp4,9,3,False,3,6,0
1117,2,File: 2025-11-27 18-27-45.mp4,43,109,True,24,19,0
1118,3,File: 2025-11-27 18-27-23.mp4,8,1,False,3,5,0
1119,2,File: 2025-11-27 18-27-45.mp4,40,99,True,24,16,0
1120,3,File: 2025-11-27 18-27-23.mp4,8,1,False,3,5,0
1121,2,File: 2025-11-27 18-27-45.mp4,40,91,True,25,15,0
1122,3,File: 2025-11-27 18-27-23.mp4,7,1,False,3,4,0
1123,2,File: 2025-11-27 18-27-45.mp4,42,94,True,25,17,0
1124,3,File: 2025-11-27 18-27-23.mp4,7,1,False,3,4,0
1125,2,File: 2025-11-27 18-27-45.mp4,45,104,True,27,18,0
1126,3,File: 2025-11-27 18-27-23.mp4,7,1,False,3,4,0
1127,2,File: 2025-11-27 18-27-45.mp4,49,117,True,30,19,0
1128,3,File: 2025-11-27 18-27-23.mp4,8,2,False,4,4,0
1129,2,File: 2025-11-27 18-27-45.mp4,51,133,True,34,17,0
1130,3,File: 2025-11-27 18-27-23.mp4,7,1,False,3,4,0
1131,2,File: 2025-11-27 18-27-45.mp4,53,144,True,32,21,0
1132,3,File: 2025-11-27 18-27-23.mp4,7,1,False,3,4,0
1133,2,File: 2025-11-27 18-27-45.mp4,49,112,True,30,19,0
1134,3,File: 2025-11-27 18-27-23.mp4,9,3,False,4,5,0
1135,2,File: 2025-11-27 18-27-45.mp4,46,102,True,28,18,0
1136,3,File: 2025-11-27 18-27-23.mp4,9,2,False,4,5,0
1137,2,File: 2025-11-27 18-27-45.mp4,44,102,True,29,15,0
1138,3,File: 2025-11-27 18-27-23.mp4,11,2,False,6,5,0
1139,2,File: 2025-11-27 18-27-45.mp4,49,125,True,30,19,0
1140,3,File: 2025-11-27 18-27-23.mp4,10,3,False,6,4,0
1141,2,File: 2025-11-27 18-27-45.mp4,49,127,True,28,21,0
1142,3,File: 2025-11-27 18-27-23.mp4,7,3,False,3,4,0
1143,2,File: 2025-11-27 18-27-45.mp4,49,131,True,28,21,0
1144,3,File: 2025-11-27 18-27-23.mp4,8,3,False,4,4,0
1145,2,File: 2025-11-27 18-27-45.mp4,41,91,True,26,15,0
1146,3,File: 2025-11-27 18-27-23.mp4,8,4,False,5,3,0
1147,2,File: 2025-11-27 18-27-45.mp4,41,95,True,25,16,0
1148,3,File: 2025-11-27 18-27-23.mp4,9,4,False,5,4,0
1149,2,File: 2025-11-27 18-27-45.mp4,40,89,True,25,15,0
1150,3,File: 2025-11-27 18-27-23.mp4,9,5,True,4,5,0
1151,2,File: 2025-11-27 18-27-45.mp4,40,97,True,22,18,0
1152,3,File: 2025-11-27 18-27-23.mp4,6,3,False,1,5,0
1153,2,File: 2025-11-27 18-27-45.mp4,32,39,True,18,7,0
1154,2,File: 2025-11-27 18-27-45.mp4,11,3,False,4,4,0
1155,2,File: 2025-11-27 18-27-45.mp4,13,5,True,5,4,0
1156,2,File: 2025-11-27 18-27-45.mp4,16,7,True,8,4,0
1157,2,File: 2025-11-27 18-27-45.mp4,17,7,True,9,4,0
1158,2,File: 2025-11-27 18-27-45.mp4,18,9,True,10,4,0
1159,2,File: 2025-11-27 18-27-45.mp4,18,9,True,10,4,0
1160,2,File: 2025-11-27 18-27-45.mp4,18,10,True,10,4,0
1161,2,File: 2025-11-27 18-27-45.mp4,18,9,True,9,4,0
1162,2,File: 2025-11-27 18-27-45.mp4,19,12,True,10,4,0
1163,2,File: 2025-11-27 18-27-45.mp4,19,12,True,10,4,0
1164,2,File: 2025-11-27 18-27-45.mp4,20,16,True,11,4,0
1165,2,File: 2025-11-27 18-27-45.mp4,20,16,True,11,4,0
1166,2,File: 2025-11-27 18-27-45.mp4,20,16,True,11,4,0
1167,2,File: 2025-11-27 18-27-45.mp4,21,18,True,12,4,0
1168,2,File: 2025-11-27 18-27-45.mp4,20,16,True,11,4,0
1169,2,File: 2025-11-27 18-27-45.mp4,20,16,True,11,4,0
1170,2,File: 2025-11-27 18-27-45.mp4,20,14,True,11,4,0
1171,2,File: 2025-11-27 18-27-45.mp4,20,14,True,11,4,0
1172,2,File: 2025-11-27 18-27-45.mp4,21,16,True,11,5,0
1173,2,File: 2025-11-27 18-27-45.mp4,21,18,True,12,4,0
1174,2,File: 2025-11-27 18-27-45.mp4,21,19,True,12,4,0
1175,2,File: 2025-11-27 18-27-45.mp4,20,16,True,11,4,0
1176,2,File: 2025-11-27 18-27-45.mp4,21,22,True,12,4,0
1177,2,File: 2025-11-27 18-27-45.mp4,22,21,True,12,5,0
1178,2,File: 2025-11-27 18-27-45.mp4,21,19,True,11,5,0
1179,2,File: 2025-11-27 18-27-45.mp4,21,19,True,11,5,0
1180,2,File: 2025-11-27 18-27-45.mp4,21,18,True,11,5,0
1181,2,File: 2025-11-27 18-27-45.mp4,20,16,True,10,5,0
1182,2,File: 2025-11-27 18-27-45.mp4,21,17,True,11,5,0
1183,2,File: 2025-11-27 18-27-45.mp4,21,16,True,11,5,0
1184,2,File: 2025-11-27 18-27-45.mp4,20,13,True,10,5,0
1185,2,File: 2025-11-27 18-27-45.mp4,20,13,True,10,5,0
1186,2,File: 2025-11-27 18-27-45.mp4,21,14,True,11,5,0
1187,2,File: 2025-11-27 18-27-45.mp4,21,15,True,11,5,0
1188,2,File: 2025-11-27 18-27-45.mp4,21,15,True,11,5,0
1189,2,File: 2025-11-27 18-27-45.mp4,22,19,True,12,5,0
1190,2,File: 2025-11-27 18-27-45.mp4,22,19,True,12,5,0
1191,2,File: 2025-11-27 18-27-45.mp4,23,23,True,13,5,0
1192,2,File: 2025-11-27 18-27-45.mp4,24,25,True,14,5,0
1193,2,File: 2025-11-27 18-27-45.mp4,22,18,True,13,5,0
1194,2,File: 2025-11-27 18-27-45.mp4,22,19,True,12,5,0
1195,2,File: 2025-11-27 18-27-45.mp4,22,19,True,12,5,0
1196,2,File: 2025-11-27 18-27-45.mp4,20,13,True,10,5,0
1197,2,File: 2025-11-27 18-27-45.mp4,21,15,True,11,5,0
1198,2,File: 2025-11-27 18-27-45.mp4,20,13,True,10,5,0
1199,2,File: 2025-11-27 18-27-45.mp4,20,13,True,10,5,0
1200,2,File: 2025-11-27 18-27-45.mp4,20,13,True,10,5,0
1201,2,File: 2025-11-27 18-27-45.mp4,21,16,True,10,5,0
1202,2,File: 2025-11-27 18-27-45.mp4,21,16,True,10,5,0
1203,2,File: 2025-11-27 18-27-45.mp4,21,18,True,10,5,0
1204,2,File: 2025-11-27 18-27-45.mp4,22,21,True,11,5,0
1205,2,File: 2025-11-27 18-27-45.mp4,22,21,True,11,5,0
1206,2,File: 2025-11-27 18-27-45.mp4,22,22,True,10,6,0
1207,2,File: 2025-11-27 18-27-45.mp4,22,22,True,10,6,0
1208,2,File: 2025-11-27 18-27-45.mp4,22,22,True,10,6,0
1209,2,File: 2025-11-27 18-27-45.mp4,23,24,True,10,7,0
1210,2,File: 2025-11-27 18-27-45.mp4,22,20,True,10,6,0
1211,2,File: 2025-11-27 18-27-45.mp4,22,20,True,10,6,0
1212,2,File: 2025-11-27 18-27-45.mp4,21,17,True,10,5,0
1213,2,File: 2025-11-27 18-27-45.mp4,21,16,True,9,6,0
1214,2,File: 2025-11-27 18-27-45.mp4,21,16,True,9,6,0
1215,2,File: 2025-11-27 18-27-45.mp4,18,9,True,8,5,0
1216,2,File: 2025-11-27 18-27-45.mp4,18,9,True,8,5,0
1217,2,File: 2025-11-27 18-27-45.mp4,19,11,True,9,5,0
1218,2,File: 2025-11-27 18-27-45.mp4,18,10,True,9,5,0
1219,2,File: 2025-11-27 18-27-45.mp4,18,11,True,9,5,0
1220,2,File: 2025-11-27 18-27-45.mp4,18,11,True,9,5,0
1221,2,File: 2025-11-27 18-27-45.mp4,18,11,True,9,5,0
1222,2,File: 2025-11-27 18-27-45.mp4,18,10,True,9,5,0
1223,2,File: 2025-11-27 18-27-45.mp4,18,10,True,9,5,0
1224,2,File: 2025-11-27 18-27-45.mp4,18,10,True,9,5,0
1225,2,File: 2025-11-27 18-27-45.mp4,18,10,True,9,5,0
1226,2,File: 2025-11-27 18-27-45.mp4,17,8,True,8,5,0
1227,2,File: 2025-11-27 18-27-45.mp4,18,10,True,9,5,0
1228,2,File: 2025-11-27 18-27-45.mp4,18,10,True,9,5,0
1229,2,File: 2025-11-27 18-27-45.mp4,18,10,True,9,5,0
1230,2,File: 2025-11-27 18-27-45.mp4,18,10,True,9,5,0
1231,2,File: 2025-11-27 18-27-45.mp4,18,10,True,9,5,0
1232,2,File: 2025-11-27 18-27-45.mp4,18,10,True,9,5,0
1233,2,File: 2025-11-27 18-27-45.mp4,18,10,True,9,5,0
1234,2,File: 2025-11-27 18-27-45.mp4,18,9,True,9,5,0
1235,2,File: 2025-11-27 18-27-45.mp4,17,8,True,8,5,0
1236,2,File: 2025-11-27 18-27-45.mp4,17,7,True,8,5,0
1237,2,File: 2025-11-27 18-27-45.mp4,17,7,True,8,5,0
1238,2,File: 2025-11-27 18-27-45.mp4,16,6,True,7,5,0
1239,2,File: 2025-11-27 18-27-45.mp4,15,6,True,6,5,0
1240,2,File: 2025-11-27 18-27-45.mp4,15,6,True,6,5,0
1241,2,File: 2025-11-27 18-27-45.mp4,15,6,True,6,5,0
1242,2,File: 2025-11-27 18-27-45.mp4,15,6,True,6,5,0
1243,2,File: 2025-11-27 18-27-45.mp4,15,6,True,6,5,0
1244,2,File: 2025-11-27 18-27-45.mp4,16,7,True,6,6,0
1245,2,File: 2025-11-27 18-27-45.mp4,16,7,True,6,6,0
1246,2,File: 2025-11-27 18-27-45.mp4,15,7,True,5,6,0
1247,2,File: 2025-11-27 18-27-45.mp4,15,7,True,5,6,0
1248,2,File: 2025-11-27 18-27-45.mp4,15,7,True,5,6,0
1249,2,File: 2025-11-27 18-27-45.mp4,15,7,True,5,6,0
1250,2,File: 2025-11-27 18-27-45.mp4,15,7,True,5,6,0
1251,2,File: 2025-11-27 18-27-45.mp4,15,7,True,5,6,0
1252,2,File: 2025-11-27 18-27-45.mp4,15,7,True,5,6,0
1253,2,File: 2025-11-27 18-27-45.mp4,15,7,True,4,6,0
1254,2,File: 2025-11-27 18-27-45.mp4,15,7,True,4,6,0
1255,2,File: 2025-11-27 18-27-45.mp4,14,7,True,3,6,0
1256,2,File: 2025-11-27 18-27-45.mp4,13,4,False,3,6,0
1257,2,File: 2025-11-27 18-27-45.mp4,14,5,True,3,6,0
1258,2,File: 2025-11-27 18-27-45.mp4,14,5,True,3,6,0
1259,2,File: 2025-11-27 18-27-45.mp4,15,5,True,3,7,0
1260,2,File: 2025-11-27 18-27-45.mp4,15,5,True,3,7,0
1261,2,File: 2025-11-27 18-27-45.mp4,15,5,True,3,7,0
1262,2,File: 2025-11-27 18-27-45.mp4,16,6,True,3,8,0
1263,2,File: 2025-11-27 18-27-45.mp4,17,6,True,4,8,0
1264,2,File: 2025-11-27 18-27-45.mp4,17,7,True,4,8,0
1265,2,File: 2025-11-27 18-27-45.mp4,15,6,True,4,6,0
1266,2,File: 2025-11-27 18-27-45.mp4,15,6,True,4,6,0
1267,2,File: 2025-11-27 18-27-45.mp4,15,6,True,4,6,0
1268,2,File: 2025-11-27 18-27-45.mp4,14,6,True,3,6,0
1269,2,File: 2025-11-27 18-27-45.mp4,15,8,True,3,6,0
1270,2,File: 2025-11-27 18-27-45.mp4,14,8,True,4,5,0
1271,2,File: 2025-11-27 18-27-45.mp4,14,8,True,4,5,0
1272,2,File: 2025-11-27 18-27-45.mp4,13,5,True,4,4,0
1273,2,File: 2025-11-27 18-27-45.mp4,14,5,True,5,4,0
1274,2,File: 2025-11-27 18-27-45.mp4,15,7,True,6,4,0
1275,2,File: 2025-11-27 18-27-45.mp4,15,9,True,4,5,0
1276,2,File: 2025-11-27 18-27-45.mp4,15,9,True,4,5,0
1277,2,File: 2025-11-27 18-27-45.mp4,15,8,True,4,5,0
1278,2,File: 2025-11-27 18-27-45.mp4,16,11,True,5,6,0
1279,2,File: 2025-11-27 18-27-45.mp4,16,11,True,5,5,0
1280,2,File: 2025-11-27 18-27-45.mp4,16,11,True,5,6,0
1281,2,File: 2025-11-27 18-27-45.mp4,15,8,True,4,6,0
1282,2,File: 2025-11-27 18-27-45.mp4,14,7,True,4,6,0
1283,2,File: 2025-11-27 18-27-45.mp4,14,8,True,5,6,0
1284,2,File: 2025-11-27 18-27-45.mp4,13,8,True,5,6,0
1285,2,File: 2025-11-27 18-27-45.mp4,14,10,True,6,6,0
1286,2,File: 2025-11-27 18-27-45.mp4,14,10,True,6,6,0
1287,2,File: 2025-11-27 18-27-45.mp4,14,10,True,6,6,0
1288,2,File: 2025-11-27 18-27-45.mp4,14,10,True,6,6,0
1289,2,File: 2025-11-27 18-27-45.mp4,13,10,True,5,6,0
1290,2,File: 2025-11-27 18-27-45.mp4,14,8,True,6,6,0
1291,2,File: 2025-11-27 18-27-45.mp4,14,8,True,6,6,0
1292,2,File: 2025-11-27 18-27-45.mp4,15,11,True,7,6,0
1293,2,File: 2025-11-27 18-27-45.mp4,16,14,True,7,7,0
1294,2,File: 2025-11-27 18-27-45.mp4,16,14,True,7,7,0
1295,2,File: 2025-11-27 18-27-45.mp4,16,14,True,7,8,0
1296,2,File: 2025-11-27 18-27-45.mp4,16,14,True,7,8,0
1297,2,File: 2025-11-27 18-27-45.mp4,13,9,True,6,6,0
1298,2,File: 2025-11-27 18-27-45.mp4,13,10,True,6,6,0
1299,2,File: 2025-11-27 18-27-45.mp4,12,8,True,6,5,0
1300,2,File: 2025-11-27 18-27-45.mp4,13,9,True,6,6,0
1301,2,File: 2025-11-27 18-27-45.mp4,14,13,True,6,7,0
1302,2,File: 2025-11-27 18-27-45.mp4,14,12,True,6,7,0
1303,2,File: 2025-11-27 18-27-45.mp4,15,17,True,6,8,0
1304,2,File: 2025-11-27 18-27-45.mp4,15,17,True,7,8,0
1305,2,File: 2025-11-27 18-27-45.mp4,15,17,True,7,8,0
1306,2,File: 2025-11-27 18-27-45.mp4,15,17,True,7,8,0
1307,2,File: 2025-11-27 18-27-45.mp4,15,17,True,7,8,0
1308,2,File: 2025-11-27 18-27-45.mp4,15,16,True,7,8,0
1309,2,File: 2025-11-27 18-27-45.mp4,18,21,True,8,9,0
1310,2,File: 2025-11-27 18-27-45.mp4,18,20,True,8,9,0
1311,2,File: 2025-11-27 18-27-45.mp4,18,21,True,8,9,0
1312,2,File: 2025-11-27 18-27-45.mp4,17,19,True,8,9,0
1313,2,File: 2025-11-27 18-27-45.mp4,16,15,True,8,8,0
1314,2,File: 2025-11-27 18-27-45.mp4,16,14,True,8,8,0
1315,2,File: 2025-11-27 18-27-45.mp4,17,16,True,9,8,0
1316,2,File: 2025-11-27 18-27-45.mp4,16,16,True,8,8,0
1317,2,File: 2025-11-27 18-27-45.mp4,16,16,True,8,8,0
1318,2,File: 2025-11-27 18-27-45.mp4,16,15,True,9,7,0
1319,2,File: 2025-11-27 18-27-45.mp4,14,11,True,7,7,0
1320,2,File: 2025-11-27 18-27-45.mp4,15,14,True,8,7,0
1321,2,File: 2025-11-27 18-27-45.mp4,15,14,True,8,7,0
1322,2,File: 2025-11-27 18-27-45.mp4,14,12,True,8,6,0
1323,2,File: 2025-11-27 18-27-45.mp4,15,17,True,9,6,0
1324,2,File: 2025-11-27 18-27-45.mp4,16,19,True,9,7,0
1325,2,File: 2025-11-27 18-27-45.mp4,15,15,True,8,7,0
1326,2,File: 2025-11-27 18-27-45.mp4,18,22,True,11,7,0
1327,2,File: 2025-11-27 18-27-45.mp4,19,22,True,12,7,0
1328,2,File: 2025-11-27 18-27-45.mp4,19,22,True,12,7,0
1329,2,File: 2025-11-27 18-27-45.mp4,18,16,True,11,7,0
1330,2,File: 2025-11-27 18-27-45.mp4,18,16,True,11,7,0
1331,2,File: 2025-11-27 18-27-45.mp4,17,14,True,11,6,0
1332,2,File: 2025-11-27 18-27-45.mp4,18,16,True,12,6,0
1333,2,File: 2025-11-27 18-27-45.mp4,17,15,True,11,6,0
1334,2,File: 2025-11-27 18-27-45.mp4,17,16,True,11,6,0
1335,2,File: 2025-11-27 18-27-45.mp4,17,17,True,11,6,0
1336,2,File: 2025-11-27 18-27-45.mp4,18,19,True,11,7,0
1337,2,File: 2025-11-27 18-27-45.mp4,19,21,True,11,7,0
1338,2,File: 2025-11-27 18-27-45.mp4,18,19,True,10,7,0
1339,2,File: 2025-11-27 18-27-45.mp4,18,23,True,10,7,0
1340,2,File: 2025-11-27 18-27-45.mp4,17,19,True,9,7,0
1341,2,File: 2025-11-27 18-27-45.mp4,17,20,True,9,7,0
1342,2,File: 2025-11-27 18-27-45.mp4,16,20,True,9,7,0
1343,2,File: 2025-11-27 18-27-45.mp4,14,16,True,7,7,0
1344,2,File: 2025-11-27 18-27-45.mp4,13,14,True,7,6,0
1345,2,File: 2025-11-27 18-27-45.mp4,14,14,True,7,7,0
1346,2,File: 2025-11-27 18-27-45.mp4,14,15,True,6,8,0
1347,2,File: 2025-11-27 18-27-45.mp4,15,18,True,7,8,0
1348,2,File: 2025-11-27 18-27-45.mp4,16,22,True,7,9,0
1349,2,File: 2025-11-27 18-27-45.mp4,15,18,True,7,8,0
1350,2,File: 2025-11-27 18-27-45.mp4,15,17,True,7,8,0
1351,2,File: 2025-11-27 18-27-45.mp4,15,17,True,7,8,0
1352,2,File: 2025-11-27 18-27-45.mp4,15,17,True,7,8,0
1353,2,File: 2025-11-27 18-27-45.mp4,15,18,True,7,8,0
1354,2,File: 2025-11-27 18-27-45.mp4,15,18,True,7,8,0
1355,2,File: 2025-11-27 18-27-45.mp4,16,22,True,8,8,0
1356,2,File: 2025-11-27 18-27-45.mp4,17,26,True,8,9,0
1357,2,File: 2025-11-27 18-27-45.mp4,17,26,True,8,9,0
1358,2,File: 2025-11-27 18-27-45.mp4,16,20,True,8,8,0
1359,2,File: 2025-11-27 18-27-45.mp4,16,19,True,8,8,0
1360,2,File: 2025-11-27 18-27-45.mp4,15,17,True,7,8,0
1361,2,File: 2025-11-27 18-27-45.mp4,15,17,True,7,8,0
1362,2,File: 2025-11-27 18-27-45.mp4,15,16,True,7,8,0
1363,2,File: 2025-11-27 18-27-45.mp4,17,27,True,8,9,0
1364,2,File: 2025-11-27 18-27-45.mp4,16,23,True,7,9,0
1365,2,File: 2025-11-27 18-27-45.mp4,15,20,True,6,9,0
1366,2,File: 2025-11-27 18-27-45.mp4,15,19,True,6,9,0
1367,2,File: 2025-11-27 18-27-45.mp4,16,19,True,7,9,0
1368,2,File: 2025-11-27 18-27-45.mp4,16,19,True,7,9,0
1369,2,File: 2025-11-27 18-27-45.mp4,16,20,True,7,9,0
1370,2,File: 2025-11-27 18-27-45.mp4,16,20,True,7,9,0
1371,2,File: 2025-11-27 18-27-45.mp4,16,20,True,7,9,0
1372,2,File: 2025-11-27 18-27-45.mp4,16,20,True,7,9,0
1373,2,File: 2025-11-27 18-27-45.mp4,17,21,True,8,9,0
1374,2,File: 2025-11-27 18-27-45.mp4,17,22,True,8,9,0
1375,2,File: 2025-11-27 18-27-45.mp4,18,28,True,8,10,0
1376,2,File: 2025-11-27 18-27-45.mp4,18,29,True,8,10,0
1377,2,File: 2025-11-27 18-27-45.mp4,18,29,True,8,10,0
1378,2,File: 2025-11-27 18-27-45.mp4,18,29,True,7,11,0
1379,2,File: 2025-11-27 18-27-45.mp4,18,29,True,7,11,0
1380,2,File: 2025-11-27 18-27-45.mp4,18,29,True,7,11,0
